,predictions
8938,309.711
8939,310.2720000000001
8940,325.68499999999995
8941,328.54599999999994
8942,326.7060000000001
8943,312.6190000000002
8944,328.66399999999993
8945,303.64999999999975
8946,305.36400000000003
8947,323.6630000000001
8948,305.4179999999999
8949,318.341
8950,312.61300000000006
8951,311.68100000000004
8952,316.5989999999999
8953,316.82300000000004
8954,327.21
8955,330.395
8956,376.79400000000015
8957,328.216
8958,343.87699999999967
8959,304.307
8960,335.776
8961,326.9860000000003
8962,312.14000000000016
8963,324.13399999999996
8964,313.961
8965,315.9270000000002
8966,308.91500000000013
8967,305.3969999999997
8968,342.6839999999998
8969,320.18699999999984
8970,313.04400000000004
8971,338.7219999999999
8972,356.8129999999998
8973,309.304
8974,300.80700000000013
8975,325.12300000000016
8976,313.4169999999998
8977,324.6750000000001
8978,322.38700000000006
8979,304.6530000000002
8980,310.597
8981,324.5160000000001
8982,337.9840000000001
8983,328.217
8984,326.5649999999998
8985,317.485
8986,305.1809999999999
8987,325.99999999999994
8988,330.28399999999993
8989,315.29299999999984
8990,321.36100000000005
8991,302.677
8992,326.57099999999997
8993,326.5809999999997
8994,323.40700000000004
8995,326.48200000000014
8996,330.661
8997,333.57000000000016
8998,314.471
8999,319.98600000000016
9000,305.69799999999987
9001,328.548
9002,308.5349999999999
9003,322.8529999999999
9004,301.33299999999997
9005,341.5279999999998
9006,319.3140000000001
9007,307.86899999999986
9008,324.94100000000014
9009,312.14200000000005
9010,301.907
9011,316.678
9012,306.2410000000002
9013,326.00800000000004
9014,333.19199999999995
9015,330.76200000000017
9016,365.0359999999998
9017,343.96199999999976
9018,322.8710000000001
9019,314.17199999999985
9020,332.40299999999996
9021,331.079
9022,343.64599999999996
9023,342.30899999999997
9024,349.535
9025,312.161
9026,325.0900000000002
9027,323.172
9028,323.934
9029,311.567
9030,347.242
9031,318.69699999999995
9032,310.23499999999984
9033,312.06900000000013
9034,311.7990000000002
9035,352.86599999999993
9036,314.0059999999997
9037,322.3750000000002
9038,308.007
9039,315.101
9040,325.2740000000001
9041,311.37199999999996
9042,329.30199999999985
9043,308.45700000000016
9044,327.43000000000006
9045,333.414
9046,317.8310000000001
9047,326.7900000000001
9048,310.3420000000001
9049,305.16399999999993
9050,319.0610000000002
9051,328.44699999999995
9052,333.13799999999975
9053,322.4240000000001
9054,340.4519999999998
9055,331.588
9056,313.9440000000002
9057,324.789
9058,328.48099999999994
9059,303.301
9060,363.9230000000001
9061,317.77900000000005
9062,307.51500000000016
9063,321.83000000000004
9064,346.62700000000007
9065,309.58100000000024
9066,309.34599999999995
9067,325.35299999999984
9068,339.4380000000003
9069,325.6590000000001
9070,337.0350000000001
9071,349.029
9072,309.45999999999987
9073,334.57200000000006
9074,305.8100000000002
9075,318.23900000000003
9076,334.4609999999998
9077,372.4019999999999
9078,318.82200000000006
9079,319.613
9080,327.05200000000013
9081,309.93499999999983
9082,354.7960000000001
9083,317.319
9084,318.59599999999983
9085,325.363
9086,303.00100000000015
9087,312.09399999999977
9088,313.68800000000005
9089,313.74400000000014
9090,332.3530000000001
9091,331.4589999999999
9092,308.3490000000001
9093,314.0290000000001
9094,307.91700000000003
9095,316.37199999999996
9096,348.6349999999999
9097,321.69100000000014
9098,332.32700000000017
9099,334.83899999999994
9100,304.29900000000004
9101,318.50600000000003
9102,314.18099999999976
9103,348.744
9104,363.797
9105,386.1159999999998
9106,359.3809999999997
9107,308.77700000000004
9108,303.467
9109,302.284
9110,324.8849999999999
9111,330.12499999999983
9112,307.2019999999999
9113,314.34899999999993
9114,315.17699999999996
9115,343.26300000000015
9116,313.8730000000002
9117,311.57000000000005
9118,315.31600000000014
9119,332.736
9120,314.96900000000016
9121,318.54300000000006
9122,317.3409999999999
9123,357.0770000000001
9124,351.76600000000013
9125,332.8530000000002
9126,307.9649999999999
9127,312.8479999999998
9128,318.74999999999994
9129,309.8959999999999
9130,329.267
9131,331.00099999999964
9132,348.8589999999999
9133,333.3350000000001
9134,302.98
9135,306.80299999999994
9136,317.30900000000014
9137,319.1639999999998
9138,317.55700000000013
9139,323.81499999999994
9140,347.695
9141,313.524
9142,309.5959999999999
9143,336.9279999999998
9144,312.2790000000002
9145,309.784
9146,328.5580000000001
9147,331.62399999999997
9148,335.90200000000004
9149,326.2650000000001
9150,346.62200000000007
9151,327.5209999999999
9152,318.6009999999999
9153,324.637
9154,330.691
9155,312.1530000000002
9156,304.8860000000002
9157,324.57599999999985
9158,325.0239999999998
9159,304.3639999999999
9160,318.819
9161,310.26800000000003
9162,338.0939999999996
9163,321.0810000000002
9164,310.1260000000004
9165,320.0780000000001
9166,318.69599999999997
9167,324.14199999999994
9168,330.12400000000014
9169,334.01799999999986
9170,311.44400000000013
9171,315.70299999999986
9172,319.14500000000015
9173,310.13199999999995
9174,315.9140000000001
9175,312.6340000000001
9176,338.54200000000003
9177,338.8240000000003
9178,329.55300000000005
9179,440.88300000000027
9180,324.997
9181,309.39400000000006
9182,330.255
9183,324.65600000000006
9184,303.07899999999995
9185,314.91500000000013
9186,306.3950000000002
9187,332.53200000000027
9188,327.86499999999984
9189,309.1690000000001
9190,347.9550000000001
9191,334.54200000000003
9192,367.2249999999997
9193,304.5939999999998
9194,333.3729999999999
9195,301.72099999999983
9196,343.60600000000005
9197,345.53000000000014
9198,326.60500000000036
9199,314.6220000000001
9200,314.5529999999999
9201,315.0460000000001
9202,323.472
9203,350.47799999999995
9204,342.6510000000002
9205,302.54399999999987
9206,322.0539999999999
9207,317.93300000000005
9208,322.1169999999999
9209,337.24800000000005
9210,309.38599999999997
9211,330.81799999999964
9212,309.675
9213,363.45299999999986
9214,326.18100000000004
9215,303.52000000000015
9216,304.12500000000017
9217,304.2710000000001
9218,312.5970000000001
9219,328.675
9220,305.1050000000003
9221,321.5059999999998
9222,412.96199999999976
9223,318.7989999999999
9224,326.14499999999975
9225,323.5509999999998
9226,327.43000000000006
9227,322.35699999999997
9228,311.41
9229,303.6190000000001
9230,312.75299999999993
9231,318.04199999999986
9232,331.63100000000014
9233,338.592
9234,307.5940000000001
9235,309.0280000000002
9236,328.80799999999977
9237,305.06499999999994
9238,360.45799999999997
9239,310.524
9240,338.17499999999984
9241,301.83800000000014
9242,313.55700000000013
9243,353.11700000000013
9244,328.2699999999997
9245,333.1349999999999
9246,310.9410000000002
9247,324.14900000000017
9248,308.0790000000002
9249,313.5899999999998
9250,319.809
9251,319.9749999999999
9252,365.19000000000017
9253,321.48699999999985
9254,311.82599999999985
9255,305.49300000000005
9256,306.47499999999985
9257,333.3990000000002
9258,313.6400000000004
9259,321.89299999999986
9260,336.9250000000001
9261,321.71200000000033
9262,341.80199999999996
9263,324.4860000000001
9264,310.325
9265,311.36700000000013
9266,334.4000000000001
9267,304.69800000000026
9268,308.427
9269,312.55900000000014
9270,369.022
9271,312.6530000000001
9272,318.14199999999977
9273,327.61199999999997
9274,334.3440000000001
9275,309.984
9276,306.43199999999996
9277,322.6879999999998
9278,329.5860000000001
9279,312.02500000000003
9280,327.3370000000003
9281,312.24800000000016
9282,307.74099999999993
9283,352.3610000000001
9284,359.143
9285,315.3019999999999
9286,301.10200000000015
9287,308.33200000000005
9288,324.7960000000001
9289,312.2580000000002
9290,323.151
9291,334.374
9292,334.67099999999976
9293,312.32
9294,349.60199999999975
9295,306.3660000000001
9296,316.69600000000014
9297,322.6410000000001
9298,319.6700000000002
9299,330.38300000000015
9300,318.46200000000033
9301,312.5319999999998
9302,326.85299999999984
9303,305.87299999999993
9304,307.322
9305,317.60800000000023
9306,343.4540000000003
9307,328.29799999999994
9308,342.3049999999998
9309,348.7789999999997
9310,354.24000000000007
9311,313.31500000000017
9312,304.0060000000001
9313,317.5499999999999
9314,314.0240000000001
9315,324.03700000000026
9316,342.73400000000015
9317,354.07800000000003
9318,312.8210000000001
9319,303.25199999999984
9320,315.57700000000017
9321,321.979
9322,334.36799999999994
9323,343.8129999999998
9324,325.87400000000014
9325,327.70500000000015
9326,317.2890000000001
9327,338.834
9328,443.31300000000005
9329,323.5469999999999
9330,323.57099999999974
9331,315.56199999999984
9332,333.2299999999998
9333,301.4180000000001
9334,340.19799999999987
9335,338.528
9336,335.0840000000004
9337,329.332
9338,303.799
9339,322.3779999999999
9340,319.37299999999993
9341,308.66800000000023
9342,322.4640000000003
9343,307.465
9344,333.0780000000002
9345,350.87900000000025
9346,346.768
9347,319.7639999999999
9348,322.07100000000014
9349,321.6389999999998
9350,316.4999999999998
9351,368.6919999999999
9352,313.381
9353,331.19799999999987
9354,337.23800000000006
9355,335.703
9356,335.9759999999997
9357,307.952
9358,329.62499999999983
9359,308.9419999999999
9360,318.23399999999987
9361,335.1709999999998
9362,312.50699999999995
9363,307.085
9364,314.669
9365,341.036
9366,317.2809999999998
9367,315.13800000000015
9368,316.568
9369,321.32199999999995
9370,315.2269999999998
9371,359.72499999999985
9372,316.56500000000005
9373,319.98900000000015
9374,341.28899999999993
9375,332.6599999999998
9376,312.42099999999994
9377,314.1099999999999
9378,315.25099999999975
9379,330.5109999999999
9380,307.379
9381,328.3440000000002
9382,343.00300000000004
9383,307.6870000000002
9384,323.49800000000016
9385,358.9060000000001
9386,312.797
9387,322.50299999999976
9388,336.93100000000015
9389,319.5449999999999
9390,310.7670000000001
9391,318.4159999999998
9392,316.475
9393,319.45499999999987
9394,320.00200000000024
9395,307.8440000000001
9396,314.2800000000001
9397,324.672
9398,334.44100000000003
9399,333.1040000000004
9400,321.5169999999999
9401,328.80100000000016
9402,310.0379999999999
9403,379.5730000000004
9404,308.82400000000007
9405,317.95599999999996
9406,321.80300000000005
9407,322.5990000000001
9408,310.9040000000001
9409,312.41700000000003
9410,346.339
9411,342.8080000000001
9412,335.4190000000001
9413,318.886
9414,339.9810000000002
9415,336.99300000000017
9416,346.09999999999985
9417,337.38700000000006
9418,312.3040000000001
9419,318.08099999999996
9420,335.12000000000023
9421,384.04600000000005
9422,327.45000000000005
9423,311.0569999999996
9424,318.3439999999999
9425,310.3769999999997
9426,355.07900000000006
9427,341.625
9428,306.36700000000013
9429,303.43200000000013
9430,330.38499999999965
9431,330.53599999999983
9432,326.6869999999997
9433,332.4860000000001
9434,348.267
9435,317.22499999999997
9436,314.343
9437,303.05100000000004
9438,316.93999999999994
9439,312.9619999999999
9440,318.59700000000004
9441,325.3359999999998
9442,326.92599999999993
9443,312.9709999999999
9444,336.574
9445,307.06400000000014
9446,304.38900000000007
9447,313.43699999999995
9448,327.05199999999985
9449,323.43699999999995
9450,315.99
9451,318.626
9452,332.8280000000002
9453,301.825
9454,301.93099999999976
9455,342.12299999999993
9456,350.1160000000002
9457,318.9680000000001
9458,329.9279999999997
9459,319.1139999999999
9460,333.87399999999985
9461,311.77
9462,316.1460000000001
9463,333.9509999999999
9464,321.582
9465,326.53899999999993
9466,319.6529999999998
9467,339.06699999999995
9468,320.81500000000005
9469,334.29
9470,335.75000000000006
9471,343.2690000000004
9472,364.41100000000006
9473,318.494
9474,313.47499999999985
9475,310.87
9476,329.2910000000003
9477,331.45500000000015
9478,340.54899999999986
9479,305.18899999999996
9480,314.18100000000015
9481,323.8770000000002
9482,339.648
9483,326.8089999999998
9484,337.48499999999984
9485,332.9219999999999
9486,315.47399999999993
9487,303.00300000000016
9488,358.089
9489,314.7130000000003
9490,336.0049999999997
9491,332.769
9492,312.867
9493,303.73499999999984
9494,326.8779999999999
9495,318.671
9496,320.85100000000034
9497,323.3120000000003
9498,313.01299999999986
9499,315.1749999999999
9500,322.3459999999998
9501,311.9459999999999
9502,308.04900000000004
9503,331.3860000000002
9504,313.824
9505,304.8699999999999
9506,326.05899999999997
9507,333.556
9508,343.1500000000001
9509,320.6099999999999
9510,307.5110000000002
9511,320.91299999999995
9512,322.58500000000015
9513,304.26300000000003
9514,304.87999999999994
9515,308.69
9516,333.0810000000001
9517,315.4580000000001
9518,395.22600000000006
9519,332.5750000000003
9520,365.6159999999998
9521,331.4099999999998
9522,315.4989999999998
9523,308.3230000000002
9524,353.164
9525,322.9059999999998
9526,315.59399999999994
9527,310.557
9528,316.642
9529,317.07399999999996
9530,337.1259999999997
9531,341.7729999999998
9532,312.9140000000002
9533,320.96699999999987
9534,327.21999999999986
9535,305.72500000000014
9536,325.3449999999999
9537,352.3980000000003
9538,306.007
9539,325.5829999999999
9540,333.54500000000013
9541,324.9809999999997
9542,314.265
9543,325.26
9544,315.8479999999999
9545,353.5699999999999
9546,320.0469999999998
9547,353.94499999999994
9548,335.3589999999996
9549,303.2599999999999
9550,363.20800000000025
9551,319.40800000000013
9552,327.684
9553,307.893
9554,301.07800000000015
9555,323.74
9556,310.1690000000002
9557,320.7540000000001
9558,303.5450000000001
9559,318.71900000000016
9560,320.762
9561,322.32799999999986
9562,320.394
9563,316.288
9564,319.971
9565,309.34
9566,313.90399999999994
9567,309.0870000000003
9568,337.4139999999997
9569,345.55600000000015
9570,301.1229999999999
9571,337.1890000000003
9572,313.68199999999996
9573,308.76700000000017
9574,319.86600000000016
9575,319.4030000000002
9576,330.9630000000002
9577,368.5970000000001
9578,316.51600000000025
9579,317.983
9580,345.78200000000004
9581,340.7890000000001
9582,323.8909999999999
9583,311.7589999999999
9584,325.05199999999996
9585,339.7090000000002
9586,339.2799999999997
9587,314.47800000000007
9588,305.84100000000007
9589,336.01000000000005
9590,327.3739999999999
9591,313.265
9592,309.53799999999984
9593,323.0160000000001
9594,321.7719999999999
9595,340.686
9596,321.4479999999998
9597,325.4509999999999
9598,351.7309999999998
9599,303.9280000000001
9600,315.37799999999993
9601,338.14499999999987
9602,323.7949999999999
9603,304.74999999999994
9604,308.8149999999998
9605,331.4790000000001
9606,317.37200000000007
9607,342.31999999999994
9608,365.99499999999983
9609,310.18299999999994
9610,305.61899999999986
9611,331.74800000000005
9612,330.4599999999999
9613,322.63500000000005
9614,310.7500000000001
9615,366.87600000000015
9616,310.51100000000014
9617,311.9980000000001
9618,321.42299999999983
9619,307.26500000000004
9620,314.39100000000036
9621,301.4950000000002
9622,322.9229999999999
9623,314.0399999999999
9624,306.17000000000024
9625,317.41099999999994
9626,316.0380000000001
9627,361.3219999999998
9628,397.8270000000003
9629,320.2060000000002
9630,313.8519999999998
9631,318.5180000000001
9632,315.67499999999995
9633,306.46200000000005
9634,306.34900000000005
9635,316.06500000000017
9636,320.93500000000006
9637,332.58600000000007
9638,330.80500000000023
9639,362.7500000000003
9640,331.3480000000001
9641,329.9990000000001
9642,350.00799999999987
9643,309.77199999999976
9644,337.4929999999998
9645,304.43300000000005
9646,315.298
9647,361.3379999999999
9648,345.0449999999999
9649,309.0639999999999
9650,316.235
9651,315.31600000000003
9652,346.832
9653,325.5699999999998
9654,333.452
9655,337.00000000000006
9656,361.4419999999999
9657,312.4660000000001
9658,353.06400000000014
9659,332.1140000000001
9660,321.2740000000003
9661,315.1630000000001
9662,322.2189999999999
9663,356.6060000000001
9664,309.1330000000002
9665,304.47900000000004
9666,306.1819999999999
9667,322.78200000000015
9668,304.87899999999996
9669,341.5199999999999
9670,346.3949999999999
9671,327.6019999999999
9672,322.954
9673,410.5779999999995
9674,337.8580000000002
9675,306.853
9676,327.3780000000001
9677,307.0110000000001
9678,333.5359999999999
9679,318.6009999999998
9680,319.0179999999998
9681,332.645
9682,311.0019999999999
9683,309.5760000000001
9684,300.978
9685,334.9019999999999
9686,331.0720000000001
9687,330.97700000000003
9688,302.8630000000002
9689,332.09200000000004
9690,307.2060000000001
9691,335.7509999999999
9692,313.45
9693,331.79000000000013
9694,357.897
9695,327.2740000000003
9696,358.6640000000002
9697,317.49499999999983
9698,325.01400000000024
9699,315.4679999999996
9700,308.8660000000001
9701,339.7489999999998
9702,306.561
9703,319.00900000000024
9704,320.19099999999975
9705,313.31600000000003
9706,318.88700000000006
9707,310.907
9708,313.8910000000001
9709,325.772
9710,330.3
9711,310.66
9712,389.3300000000001
9713,325.31699999999967
9714,315.78999999999985
9715,329.677
9716,396.0720000000001
9717,322.44100000000014
9718,324.29400000000004
9719,311.42000000000024
9720,328.48100000000005
9721,326.992
9722,321.91500000000013
9723,318.7599999999997
9724,335.9169999999999
9725,329.25300000000004
9726,303.93099999999987
9727,339.6440000000003
9728,316.744
9729,314.38599999999985
9730,323.1450000000001
9731,310.93000000000006
9732,332.3359999999999
9733,318.38000000000017
9734,322.37500000000006
9735,319.946
9736,307.1379999999997
9737,303.7790000000002
9738,308.53200000000027
9739,316.9489999999998
9740,332.879
9741,316.0830000000001
9742,323.17300000000023
9743,327.38900000000007
9744,315.4380000000002
9745,318.98099999999965
9746,332.22500000000014
9747,321.00800000000004
9748,315.5489999999999
9749,305.3319999999999
9750,315.8900000000001
9751,313.30900000000014
9752,322.24000000000024
9753,334.23999999999995
9754,336.88499999999993
9755,332.9239999999999
9756,309.53899999999993
9757,305.235
9758,309.192
9759,361.6519999999998
9760,326.1200000000001
9761,359.814
9762,339.31500000000017
9763,326.0280000000002
9764,347.68899999999985
9765,302.93399999999997
9766,314.333
9767,343.1630000000001
9768,331.55899999999997
9769,312.55500000000006
9770,328.0359999999997
9771,312.93199999999996
9772,307.2339999999998
9773,307.6139999999999
9774,318.35
9775,304.33500000000004
9776,332.07800000000003
9777,324.8150000000002
9778,313.5390000000001
9779,323.61399999999986
9780,307.39799999999985
9781,305.4870000000001
9782,356.7889999999998
9783,319.949
9784,323.1629999999999
9785,325.95200000000006
9786,310.4319999999998
9787,332.768
9788,316.60100000000006
9789,322.02000000000004
9790,324.5529999999997
9791,310.4720000000001
9792,314.00899999999996
9793,338.3439999999998
9794,318.5300000000002
9795,322.50500000000005
9796,333.548
9797,336.05400000000003
9798,333.348
9799,329.381
9800,317.1810000000001
9801,316.81100000000004
9802,325.49799999999993
9803,326.45400000000006
9804,308.867
9805,321.57499999999993
9806,315.45900000000006
9807,301.79799999999994
9808,312.47800000000024
9809,307.02999999999975
9810,331.03399999999993
9811,339.0880000000001
9812,319.21799999999996
9813,338.2470000000001
9814,324.07800000000003
9815,320.38
9816,303.32099999999997
9817,315.54099999999994
9818,325.15199999999993
9819,325.5930000000002
9820,320.74600000000004
9821,343.22999999999985
9822,328.5249999999999
9823,327.2779999999999
9824,315.47799999999995
9825,327.981
9826,311.91400000000004
9827,326.40799999999996
9828,362.4730000000001
9829,328.12300000000005
9830,313.5250000000001
9831,313.1090000000002
9832,323.2320000000001
9833,314.841
9834,331.5979999999999
9835,302.2989999999999
9836,326.1600000000001
9837,332.098
9838,336.0370000000002
9839,331.93499999999983
9840,324.55899999999997
9841,321.5269999999999
9842,328.2869999999998
9843,308.5830000000001
9844,318.468
9845,369.53600000000023
9846,311.1920000000001
9847,325.1760000000003
9848,315.9730000000001
9849,333.547
9850,306.7630000000002
9851,312.2170000000001
9852,307.659
9853,309.909
9854,333.6590000000001
9855,309.57299999999987
9856,361.42000000000013
9857,317.7350000000001
9858,314.832
9859,341.11199999999997
9860,302.8499999999998
9861,334.8209999999999
9862,328.4589999999997
9863,306.4300000000001
9864,318.54500000000013
9865,304.87899999999996
9866,343.15199999999976
9867,340.35699999999997
9868,344.7540000000001
9869,343.2519999999999
9870,324.47600000000006
9871,321.1559999999998
9872,309.1160000000001
9873,337.6990000000003
9874,307.01199999999994
9875,337.06399999999996
9876,319.2899999999999
9877,318.34899999999993
9878,310.175
9879,303.1390000000003
9880,333.8129999999998
9881,322.5310000000001
9882,325.3499999999997
9883,310.28899999999993
9884,305.1949999999999
9885,312.6439999999999
9886,322.364
9887,302.5840000000001
9888,313.99299999999977
9889,325.11700000000013
9890,315.2889999999998
9891,355.17099999999994
9892,320.26500000000004
9893,323.3190000000002
9894,315.88300000000027
9895,338.29899999999986
9896,312.41700000000014
9897,319.95300000000003
9898,314.07200000000006
9899,335.36899999999986
9900,320.10300000000024
9901,315.962
9902,313.1460000000001
9903,350.1600000000002
9904,314.7469999999999
9905,337.84200000000004
9906,306.9550000000004
9907,326.16
9908,320.69700000000006
9909,318.43099999999976
9910,321.4579999999998
9911,379.2230000000002
9912,319.5989999999998
9913,309.62099999999987
9914,307.6560000000002
9915,319.6269999999998
9916,320.09300000000013
9917,348.6650000000001
9918,328.1700000000001
9919,336.28799999999995
9920,330.8379999999995
9921,303.326
9922,319.25099999999986
9923,312.4039999999999
9924,321.85599999999994
9925,330.1169999999999
9926,312.812
9927,320.4640000000001
9928,326.71899999999994
9929,352.0229999999998
9930,321.4329999999998
9931,302.3350000000001
9932,318.69599999999997
9933,323.3170000000002
9934,374.4750000000001
9935,328.35799999999995
9936,326.367
9937,318.5540000000002
9938,304.24300000000017
9939,322.02600000000007
9940,307.8800000000001
9941,334.59899999999993
9942,333.4809999999998
9943,313.5140000000001
9944,327.4690000000003
9945,330.186
9946,327.4559999999998
9947,313.877
9948,341.42699999999985
9949,333.95999999999987
9950,325.4119999999999
9951,325.484
9952,327.25999999999993
9953,410.49199999999996
9954,324.7070000000001
9955,329.56
9956,301.05499999999995
9957,304.323
9958,331.1019999999998
9959,317.4539999999997
9960,329.63000000000005
9961,333.59499999999986
9962,318.7030000000001
9963,305.226
9964,326.98100000000005
9965,318.2310000000002
9966,317.92400000000015
9967,302.9370000000001
9968,319.358
9969,313.125
9970,304.54199999999986
9971,312.86599999999993
9972,306.306
9973,322.2129999999999
9974,326.16699999999963
9975,311.30500000000006
9976,332.93700000000007
9977,327.58399999999995
9978,319.762
9979,323.1650000000002
9980,318.67500000000007
9981,325.6839999999999
9982,387.2130000000002
9983,326.7360000000001
9984,303.69700000000006
9985,322.519
9986,328.92000000000024
9987,313.7080000000001
9988,318.121
9989,310.78
9990,320.99600000000015
9991,308.107
9992,305.70500000000004
9993,301.0889999999999
9994,335.9109999999998
9995,324.31400000000014
9996,312.40999999999997
9997,312.69999999999993
9998,310.286
9999,342.23500000000007
10000,325.12599999999986
10001,321.36699999999973
10002,319.69300000000015
10003,325.31600000000014
10004,313.2479999999998
10005,318.96300000000014
10006,329.35999999999984
10007,325.9849999999999
10008,315.285
10009,336.15299999999996
10010,313.147
10011,324.40999999999985
10012,324.86700000000013
10013,373.57800000000003
10014,306.80100000000004
10015,303.54
10016,334.156
10017,346.34600000000006
10018,316.10200000000003
10019,302.02500000000003
10020,307.83900000000006
10021,315.0729999999999
10022,304.32
10023,324.36500000000024
10024,314.2609999999998
10025,334.87199999999984
10026,319.94599999999986
10027,303.734
10028,317.64399999999966
10029,306.5509999999999
10030,302.782
10031,315.5790000000001
10032,303.3409999999999
10033,318.2370000000001
10034,328.525
10035,323.35100000000006
10036,377.15399999999994
10037,327.17700000000025
10038,335.94000000000005
10039,323.29600000000005
10040,341.73899999999986
10041,345.2230000000003
10042,335.7769999999997
10043,328.80699999999973
10044,391.0439999999997
10045,326.00100000000015
10046,348.91799999999984
10047,315.13200000000006
10048,318.59300000000013
10049,333.24900000000025
10050,323.85
10051,318.4400000000001
10052,314.7370000000002
10053,321.2
10054,336.0049999999999
10055,314.89799999999997
10056,313.663
10057,322.75499999999994
10058,337.0880000000002
10059,308.004
10060,342.166
10061,329.4510000000001
10062,313.39000000000004
10063,316.4229999999999
10064,309.7149999999999
10065,343.79499999999973
10066,314.30799999999994
10067,313.0710000000002
10068,318.904
10069,325.821
10070,302.285
10071,321.2990000000001
10072,343.3060000000002
10073,312.95099999999996
10074,301.83199999999994
10075,312.94999999999993
10076,353.75699999999983
10077,315.3990000000001
10078,311.7219999999999
10079,341.47999999999985
10080,314.6989999999999
10081,303.2150000000001
10082,322.2880000000001
10083,320.0350000000003
10084,340.8649999999996
10085,316.0810000000001
10086,331.09700000000004
10087,347.11199999999974
10088,321.79699999999985
10089,339.13199999999983
10090,316.3989999999996
10091,339.1600000000001
10092,325.2279999999999
10093,310.166
10094,329.46600000000007
10095,339.975
10096,334.1309999999999
10097,331.97
10098,322.30299999999994
10099,301.8930000000002
10100,321.4009999999999
10101,330.06799999999987
10102,324.68199999999985
10103,322.57
10104,340.6350000000002
10105,328.5050000000003
10106,334.36899999999986
10107,307.11799999999965
10108,318.43299999999994
10109,325.6470000000002
10110,344.3210000000001
10111,315.7039999999999
10112,339.1489999999999
10113,326.809
10114,320.7700000000003
10115,370.833
10116,320.15899999999993
10117,316.1230000000002
10118,315.4409999999999
10119,353.573
10120,319.965
10121,311.0110000000001
10122,314.2180000000001
10123,328.6410000000002
10124,317.60499999999996
10125,311.3029999999999
10126,308.31800000000004
10127,334.105
10128,331.18399999999986
10129,319.6110000000002
10130,317.39299999999974
10131,331.8199999999999
10132,316.0890000000001
10133,320.0759999999999
10134,319.336
10135,325.16000000000025
10136,304.38799999999975
10137,336.57499999999993
10138,347.2500000000002
10139,306.3810000000001
10140,315.823
10141,351.533
10142,381.7590000000003
10143,306.07500000000005
10144,333.806
10145,317.4920000000001
10146,325.8459999999999
10147,315.0059999999998
10148,323.5349999999999
10149,314.552
10150,316.703
10151,315.1930000000002
10152,330.275
10153,301.61899999999997
10154,413.77799999999974
10155,322.4400000000001
10156,364.0280000000001
10157,306.8090000000001
10158,310.45400000000006
10159,326.24700000000024
10160,313.77900000000005
10161,342.14
10162,327.96599999999984
10163,321.28900000000004
10164,330.7390000000001
10165,324.9550000000001
10166,336.0350000000003
10167,322.7349999999999
10168,314.6330000000001
10169,322.65800000000013
10170,349.7890000000001
10171,310.4840000000002
10172,320.2150000000002
10173,317.93199999999973
10174,311.37799999999976
10175,317.563
10176,336.473
10177,310.518
10178,312.92900000000014
10179,372.723
10180,311.18
10181,307.45099999999996
10182,320.05600000000015
10183,346.34600000000006
10184,326.05900000000025
10185,322.2169999999997
10186,328.478
10187,304.2090000000002
10188,301.835
10189,318.006
10190,313.768
10191,332.8999999999999
10192,315.48500000000024
10193,339.3529999999999
10194,345.07199999999995
10195,315.9689999999999
10196,336.5780000000001
10197,305.44500000000005
10198,308.71299999999985
10199,314.1219999999996
10200,327.7819999999999
10201,343.88400000000024
10202,345.8430000000001
10203,311.1139999999998
10204,328.98400000000004
10205,317.8080000000002
10206,306.49399999999974
10207,315.36300000000006
10208,335.26799999999986
10209,316.23699999999985
10210,380.9710000000003
10211,340.45999999999987
10212,346.1340000000002
10213,311.5200000000001
10214,313.7939999999999
10215,318.5589999999999
10216,328.03
10217,325.90300000000025
10218,356.1869999999999
10219,305.30299999999994
10220,317.6939999999997
10221,305.5310000000001
10222,332.143
10223,308.403
10224,317.05500000000006
10225,338.3979999999999
10226,331.15500000000014
10227,327.69000000000005
10228,307.04999999999995
10229,321.0060000000001
10230,313.88300000000015
10231,328.8600000000001
10232,331.1589999999999
10233,320.5989999999998
10234,317.69300000000004
10235,357.5199999999999
10236,327.381
10237,333.2250000000001
10238,315.67699999999974
10239,316.19800000000015
10240,331.08899999999977
10241,350.45700000000005
10242,349.82700000000006
10243,310.3090000000001
10244,326.40800000000013
10245,311.05800000000016
10246,308.661
10247,324.88600000000014
10248,325.47399999999993
10249,322.87499999999966
10250,335.16099999999983
10251,322.1120000000002
10252,350.9510000000001
10253,323.301
10254,308.1269999999999
10255,310.06699999999995
10256,308.0370000000001
10257,336.66000000000014
10258,361.1510000000001
10259,353.13700000000006
10260,325.9969999999999
10261,315.5049999999999
10262,317.73900000000015
10263,390.5340000000002
10264,305.33500000000004
10265,306.55699999999996
10266,326.35699999999986
10267,326.37499999999983
10268,319.56399999999996
10269,323.21000000000004
10270,315.24799999999993
10271,310.59499999999997
10272,330.8380000000001
10273,308.58599999999996
10274,304.327
10275,321.14800000000014
10276,318.1549999999998
10277,308.80200000000013
10278,305.34999999999997
10279,309.448
10280,353.93399999999986
10281,343.89200000000034
10282,337.20099999999996
10283,330.3029999999998
10284,352.30800000000016
10285,316.1530000000001
10286,338.66599999999994
10287,315.52099999999984
10288,337.556
10289,304.39799999999997
10290,336.6719999999999
10291,338.45800000000025
10292,309.7020000000001
10293,300.9920000000001
10294,314.1200000000001
10295,326.73799999999994
